Station_code,Station_name,Latitude,Longitude,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
17319,Blk 716,1.301839156,103.7622997,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
17321,Tien Wah Press Bldg,1.304834167,103.7603536,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
17329,Blk 705,1.305050556,103.7605839,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
17331,Opp Blk 518,1.307588333,103.7583311,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
17339,Blk 518,1.307857222,103.7585047,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
17351,Aft Clementi Rd,1.29358,103.7657644,15,PORT,QTSZ15,QUEENSTOWN,QT,CENTRAL REGION,CR
17359,Bef Clementi Rd,1.293337222,103.7662175,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
17361,Opp West Coast Link,1.2985975,103.7634625,15,PORT,QTSZ15,QUEENSTOWN,QT,CENTRAL REGION,CR
17369,Aft West Coast Link,1.298405833,103.7638686,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
17371,Blk 201,1.320581947,103.7635659,4,CLEMENTI NORTH,CLSZ04,CLEMENTI,CL,WEST REGION,WR
17379,Blk 304,1.320490892,103.7638943,4,CLEMENTI NORTH,CLSZ04,CLEMENTI,CL,WEST REGION,WR
17381,West Bay Resort Condo,1.299076389,103.7668644,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
17389,Opp West Bay Resort Condo,1.299081389,103.7670019,7,CLEMENTI WOODS,CLSZ07,CLEMENTI,CL,WEST REGION,WR
18011,Aft Hortpark,1.280870897,103.8021033,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18019,Bef Telok Blangah Hill Pk,1.280910556,103.8025231,13,TELOK BLANGAH DRIVE,BMSZ13,BUKIT MERAH,BM,CENTRAL REGION,CR
18021,Opp GEMPLUS,1.296452977,103.7889243,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18029,Tempco Mfg,1.296098115,103.7891805,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18041,Normanton Pk,1.288360253,103.793174,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18049,Opp Normanton Pk,1.290181477,103.7920809,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18051,One-North Stn,1.29863776,103.7873442,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18059,Opp One-North Stn,1.298491389,103.7872067,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18061,Blk 71,1.296715889,103.7873805,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18069,Opp Blk 71,1.296490641,103.7875521,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18071,NUH,1.295408098,103.784475,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18079,Opp NUH,1.296481774,103.7845539,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18081,Blk 55,1.294785193,103.7873375,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18089,S'pore Post,1.294806759,103.7875736,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18099,Ayer Rajah Bus Pk,1.293931694,103.7895362,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18101,PSB Science Pk Bldg,1.292824731,103.7863618,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18109,Opp PSB Science Pk Bldg,1.294034366,103.786726,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18111,Fairfield Meth Pr Sch,1.300593056,103.7844842,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
18119,Opp Fairfield Meth Pr Sch,1.300046389,103.7846675,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
18121,Opp Ayer Rajah Ind Est,1.29751168,103.7854209,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18129,Ayer Rajah Ind Est,1.297762254,103.7857077,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18131,Science Pk,1.289500735,103.7918328,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18141,Aft Anglo-Chinese JC,1.304182797,103.7878809,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18149,Essec Business Sch,1.302530011,103.7872414,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18151,Opp One-North Stn/Galaxis,1.300510831,103.7886429,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18159,One-North Stn/Galaxis,1.300346899,103.7885837,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18171,Bef Weyhill Cl,1.299054786,103.7941291,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18179,Opp Weyhill Cl,1.299881075,103.7930455,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18181,Opp Tanglin Trust Sch,1.297145853,103.7936936,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18189,Tanglin Trust Sch,1.29839663,103.7939032,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18191,Bef Whitchurch Rd,1.294456111,103.7959439,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18199,Aft Whitchurch Rd,1.295443428,103.7940762,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18201,Mediacorp Campus,1.294980987,103.7932288,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18211,Infinite Studios,1.291618169,103.7952226,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
18221,NUH,1.296300678,103.7834655,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18239,Opp NUH,1.296789434,103.7831878,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18241,PSB Science Pk Annex,1.290923045,103.7870786,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18249,Aft The Pasteur,1.290724,103.787127,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18251,Opp Reuters,1.290681389,103.7884536,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18261,Opp DSO Natl Laboratories,1.290159968,103.7893381,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18269,Bef Reuters,1.290103333,103.7891869,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18271,Blk 85,1.288407,103.7899278,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18279,Opp Blk 85,1.288406368,103.7897662,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18281,The Rutherford,1.287525569,103.7912122,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18289,Opp The Rutherford,1.287381057,103.791206,12,KENT RIDGE,QTSZ12,QUEENSTOWN,QT,CENTRAL REGION,CR
18301,Lim Seng Tjoe Bldg (LT 27),1.297385215,103.780927,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18309,Blk S17,1.297520117,103.781342,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18311,Blk S12,1.297438148,103.7779213,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18319,Opp University Hall,1.297526389,103.7781311,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18321,Opp University Health Ctr,1.298793333,103.7756192,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18329,University Health Ctr,1.298924444,103.7761142,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18331,Kent Ridge Stn Exit A/NUH,1.29370722,103.7848914,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
18339,Opp Kent Ridge Stn Exit A,1.293793029,103.7850791,11,NATIONAL UNIVERSITY OF S'PORE,QTSZ11,QUEENSTOWN,QT,CENTRAL REGION,CR
19011,Blk 19A CP,1.307816389,103.7842367,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19019,Opp Blk 19A CP,1.308073056,103.7847592,1,GHIM MOH,QTSZ01,QUEENSTOWN,QT,CENTRAL REGION,CR
19021,SP SMA,1.309654902,103.7812018,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19029,Opp SP SMA,1.30956092,103.7820188,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19031,Dover Stn,1.311234167,103.7783836,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19039,Dover Stn,1.311679511,103.7786839,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19041,Opp Sch Of Science & Tech,1.312359722,103.7755275,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19049,Sch Of Science & Tech,1.312663022,103.7747922,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19051,New Town Sec Sch,1.308964444,103.7739233,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19059,University Town,1.308945,103.7727225,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19061,Ayer Rajah Telecoms,1.307524427,103.7778212,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19069,Opp Ayer Rajah Telecoms,1.307787583,103.7767117,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19071,Opp Acs Independent,1.305155,103.7810831,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19079,Bef Dover Ct Prep Sch,1.306103056,103.7801297,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19081,Opp ACS Boarding Sch,1.302569722,103.7828247,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19089,Acs Independent,1.303703056,103.7818439,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
19091,S'pore Poly,1.307392778,103.7820822,9,SINGAPORE POLYTECHNIC,QTSZ09,QUEENSTOWN,QT,CENTRAL REGION,CR
19099,Opp S'pore Poly,1.30697118,103.7819124,10,DOVER,QTSZ10,QUEENSTOWN,QT,CENTRAL REGION,CR
20011,Blk 506,1.313086246,103.7612873,6,CLEMENTI CENTRAL,CLSZ06,CLEMENTI,CL,WEST REGION,WR
20019,Blk 431,1.313576111,103.7615108,6,CLEMENTI CENTRAL,CLSZ06,CLEMENTI,CL,WEST REGION,WR
20021,NEWEST,1.316759237,103.7578896,5,WEST COAST,CLSZ05,CLEMENTI,CL,WEST REGION,WR
20029,OPP NEWEST,1.317728339,103.7576799,3,FABER,CLSZ03,CLEMENTI,CL,WEST REGION,WR
20031,The Infiniti,1.320559871,103.7546468,5,WEST COAST,CLSZ05,CLEMENTI,CL,WEST REGION,WR
20039,Opp The Infiniti,1.321024998,103.7547151,3,FABER,CLSZ03,CLEMENTI,CL,WEST REGION,WR
20051,Cycle & Carriage,1.322587082,103.7475443,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20059,Opp Cycle & Carriage,1.323321088,103.7476935,6,INTERNATIONAL BUSINESS PARK,JESZ06,JURONG EAST,JE,WEST REGION,WR
20061,Aft Jurong Town Hall Rd,1.323806141,103.7429857,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20069,Bef Jurong Town Hall Rd,1.324056365,103.7441879,4,LAKESIDE,JESZ04,JURONG EAST,JE,WEST REGION,WR
20081,Carrier S'pore,1.326604729,103.7387923,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20089,Opp Carrier S'pore,1.327029677,103.739223,4,LAKESIDE,JESZ04,JURONG EAST,JE,WEST REGION,WR
20101,Nan Hua Pr Sch,1.319937142,103.7622193,3,FABER,CLSZ03,CLEMENTI,CL,WEST REGION,WR
20109,Blk 203,1.320852201,103.76207,4,CLEMENTI NORTH,CLSZ04,CLEMENTI,CL,WEST REGION,WR
20121,Opp Blk 51,1.320239722,103.73708,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20129,Bet Blks 50/51,1.32034555,103.7375411,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20131,S'pore Food Industries Bldg,1.315593616,103.7518512,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
20139,Opp Angliss Bldg,1.315841669,103.7520438,5,WEST COAST,CLSZ05,CLEMENTI,CL,WEST REGION,WR
20141,Opp Blk 408,1.317719998,103.7487711,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20149,Blk 408,1.317959697,103.7489727,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20151,Opp Blk 411,1.318296687,103.7463105,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20159,Blk 411,1.318511375,103.7464017,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20161,Opp Blks 34/35,1.319154766,103.742137,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20169,Blk 35,1.319283478,103.7425125,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20171,Opp Blk 47,1.319676814,103.7398443,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20179,Aft Teban Gdns Rd,1.32000212,103.7391007,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20181,Ayer Rajah CC,1.320484789,103.7474585,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20189,Opp Ayer Rajah CC,1.320305014,103.747273,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20191,Blk 407,1.319241667,103.7484564,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20199,Blk 410,1.319081111,103.7481997,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20201,Teban Gdn PO,1.321276111,103.7434053,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20209,Bef Jurong Town Hall Rd,1.320433333,103.7440744,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20211,Blk 41,1.321771939,103.74184,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20219,Opp Blk 41,1.3220569,103.7414333,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20231,Bef Hasanah Mque,1.322344073,103.739444,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20239,Aft Hasanah Mque,1.322468796,103.7394701,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20241,Opp Blk 51,1.321162775,103.7363836,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
20249,Blk 54,1.32162,103.7367036,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20251,Bef Teban Gdns Rd,1.31975501,103.744471,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20259,C'wealth Sec Sch,1.319621876,103.74477,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20261,Aft Pandan Gdns,1.321599731,103.7454642,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20269,Bef Pandan Gdns,1.321517806,103.7458094,8,TEBAN GARDENS,JESZ08,JURONG EAST,JE,WEST REGION,WR
20271,Opp German Ctr,1.325275533,103.7455089,4,LAKESIDE,JESZ04,JURONG EAST,JE,WEST REGION,WR
20281,Opp The Japanese Sec Sch,1.312342195,103.7548421,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
20289,The Japanese Sec Sch,1.312488018,103.7550342,5,WEST COAST,CLSZ05,CLEMENTI,CL,WEST REGION,WR
20291,Tanglin Sec Sch,1.310950623,103.7577143,8,CLEMENTI WEST,CLSZ08,CLEMENTI,CL,WEST REGION,WR
20299,Opp Tanglin Sec Sch,1.310928042,103.7585754,6,CLEMENTI CENTRAL,CLSZ06,CLEMENTI,CL,WEST REGION,WR
20309,Blk L Pandan Light Ind Pk,1.310623031,103.7540377,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
20319,Blk T Pandan Light Ind Pk,1.312594685,103.7528442,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
20329,S'pore Food Ind,1.315033046,103.7510207,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
20331,Vejoil Pte Ltd,1.313291389,103.7492633,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
20341,Pan Tech Ind Cplx,1.311864722,103.7504733,9,PANDAN,CLSZ09,CLEMENTI,CL,WEST REGION,WR
21011,Aft Jurong Lake,1.325343288,103.7286685,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21019,Aft Yuan Ching Rd,1.325548678,103.7270332,4,LAKESIDE,JESZ04,JURONG EAST,JE,WEST REGION,WR
21021,Bef Jurong Port Rd,1.324193222,103.7237901,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21029,AFT CORP PL,1.324297286,103.7218077,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21041,Aft Jln Terusan,1.320919722,103.7201203,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21049,Bef Jln Terusan,1.321072505,103.7202452,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21051,Bef Penjuru Rd,1.312256111,103.7304481,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21059,Aft Penjuru Rd,1.311953889,103.7301381,10,PENJURU CRESCENT,JESZ10,JURONG EAST,JE,WEST REGION,WR
21069,Bef Jln Tepong,1.312373056,103.7191853,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21071,Jurong Abattoir,1.313942214,103.7222674,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21079,Opp Jurong Abattoir,1.31342751,103.7227976,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21089,Bef Jln Buroh,1.312064875,103.7229645,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21099,Jurong Island Checkpt,1.310143773,103.7111035,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21109,Ctrl Fish Proc Fty,1.311002999,103.7210977,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21111,Aft Jurong Pier Rd,1.314426405,103.7123833,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21119,Bef Jurong Pier Rd,1.313972918,103.7120194,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21121,SPC Svc Stn,1.31469131,103.7160169,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21129,Opp SPC Svc Stn,1.314274438,103.7149314,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21131,Bef Jurong Port Rd,1.314708333,103.7179936,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21139,Aft Jurong Port Rd,1.314330447,103.7184656,9,JURONG PORT,JESZ09,JURONG EAST,JE,WEST REGION,WR
21141,Aft Jln Buroh,1.315174311,103.7195737,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21149,Jurong Port Workshops,1.315647364,103.7198746,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21151,CWT Distripark,1.316992032,103.7198894,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21159,Sin Soon Huat,1.318685624,103.7204292,7,JURONG RIVER,JESZ07,JURONG EAST,JE,WEST REGION,WR
21161,Blk 216B,1.350439494,103.7127413,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21169,Opp Blk 216B,1.350743561,103.7127581,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
21171,OPP CORP PL,1.325816389,103.7190661,1,TUKANG,BLSZ01,BOON LAY,BL,WEST REGION,WR
21179,CORP PL,1.325861667,103.7192953,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21181,Opp Blk 161,1.330237475,103.7210073,1,TUKANG,BLSZ01,BOON LAY,BL,WEST REGION,WR
21189,Blk 161,1.330260466,103.7212229,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21191,Jurong Stadium,1.332909822,103.7204454,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21199,Opp Jurong Stadium,1.333309472,103.7205129,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21201,Sime Rengo Packaging Ltd,1.336833964,103.7177864,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21209,Opp Sime Rengo Packaging Ltd,1.336876486,103.718056,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21211,Opp Lakepoint Condo,1.340049722,103.7160683,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21219,Lakepoint Condo,1.340103561,103.7162593,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21229,Opp S'Pore A'Space Mfg,1.342003461,103.7160202,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21231,Blk 203,1.343595351,103.7159904,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21239,Opp Blk 203,1.344504826,103.7163304,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
21241,Opp Blk 213,1.349736652,103.7123543,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21249,Blk 213,1.34958422,103.7124932,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21251,Sime Darby,1.336241214,103.7103474,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21259,Opp Sime Darby,1.336041349,103.710437,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21261,AFT CHIN BEE AVE,1.33393514,103.7102509,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21269,Bef Chin Bee Ave,1.334181836,103.7104976,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21271,Opp Assyakirin Mque,1.334658968,103.7194732,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21279,Assyakirin Mque,1.334912826,103.7195252,4,TAMAN JURONG,JWSZ04,JURONG WEST,JW,WEST REGION,WR
21291,Aft Jln Buroh,1.31585423,103.7094335,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21299,Bef Jln Buroh,1.315870349,103.7099458,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21301,Opp Jln Pesawat,1.318497215,103.7099705,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21309,Aft Jln Pesawat,1.319190308,103.710547,2,LIU FANG,BLSZ02,BOON LAY,BL,WEST REGION,WR
21311,Bef Tractor Rd,1.323205141,103.7095638,1,TUKANG,BLSZ01,BOON LAY,BL,WEST REGION,WR
21319,Opp Tractor Rd,1.323773402,103.7098042,1,TUKANG,BLSZ01,BOON LAY,BL,WEST REGION,WR
21321,UTOC ENGRG,1.326240558,103.7088543,1,TUKANG,BLSZ01,BOON LAY,BL,WEST REGION,WR
21329,OPP UTOC ENGRG,1.326915483,103.7090179,1,TUKANG,BLSZ01,BOON LAY,BL,WEST REGION,WR
21331,Opp Premier Milk Pte Ltd,1.330290492,103.7079679,6,KIAN TECK,JWSZ06,JURONG WEST,JW,WEST REGION,WR
21339,Premier Milk Pte Ltd,1.330424656,103.7083232,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21341,Opp Beecham Pte Ltd,1.335173458,103.7089583,6,KIAN TECK,JWSZ06,JURONG WEST,JW,WEST REGION,WR
21349,Beecham Pte Ltd,1.335064598,103.7092447,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21351,BEF BOON LAY WAY,1.338821386,103.7095643,6,KIAN TECK,JWSZ06,JURONG WEST,JW,WEST REGION,WR
21359,AFT ST KINETICS,1.338670103,103.7099597,5,CHIN BEE,JWSZ05,JURONG WEST,JW,WEST REGION,WR
21361,Blk 695,1.343023233,103.7076718,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
21369,Opp Blk 695,1.343091237,103.7080031,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21371,Blk 680C,1.345227226,103.7061787,9,JURONG WEST CENTRAL,JWSZ09,JURONG WEST,JW,WEST REGION,WR
21379,Blk 263,1.345348552,103.7064891,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21381,ST. JOSEPH'S HME,1.349646534,103.7086071,1,WENYA,JWSZ01,JURONG WEST,JW,WEST REGION,WR
21389,OPP ST. JOSEPH'S HME,1.349514399,103.7089646,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21391,River Valley High Sch,1.344850642,103.7084794,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21399,Opp River Valley High Sch,1.34481408,103.7080599,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21409,Blk 191,1.343389693,103.7120706,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21411,Opp Blk 188,1.343932701,103.7103305,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
21419,Blk 188,1.343880607,103.7105765,2,BOON LAY PLACE,JWSZ02,JURONG WEST,JW,WEST REGION,WR
