"","ORIGIN_SUB_C","ORIGIN_SUB_N","DESTINATION_SUB_C","DESTINATION_SUB_N","TOTAL_TRIPS"
"18339","NVSZ04","DUNEARN","TMSZ04","SIMEI",242
"18340","NVSZ04","DUNEARN","TNSZ03","RIDOUT",990
"18341","NVSZ04","DUNEARN","TNSZ04","TYERSALL",40546
"18342","NVSZ04","DUNEARN","TPSZ02","TOA PAYOH CENTRAL",125378
"18343","NVSZ04","DUNEARN","TPSZ03","BRADDELL",19558
"18344","NVSZ04","DUNEARN","TPSZ07","KIM KEAT",17347
"18345","NVSZ04","DUNEARN","TPSZ09","POTONG PASIR",23606
"18346","NVSZ04","DUNEARN","TPSZ11","SENNETT",42504
"18347","NVSZ04","DUNEARN","TPSZ12","JOO SENG",10824
"18348","NVSZ04","DUNEARN","WDSZ01","WOODLANDS REGIONAL CENTRE",7931
"18349","NVSZ04","DUNEARN","WDSZ06","WOODLANDS WEST",7975
"18350","NVSZ05","MOUNT PLEASANT","AMSZ01","ANG MO KIO TOWN CENTRE",10670
"18351","NVSZ05","MOUNT PLEASANT","AMSZ02","CHENG SAN",5247
"18352","NVSZ05","MOUNT PLEASANT","AMSZ03","CHONG BOON",957
"18353","NVSZ05","MOUNT PLEASANT","AMSZ04","TOWNSVILLE",935
"18354","NVSZ05","MOUNT PLEASANT","AMSZ05","SHANGRI-LA",21362
"18355","NVSZ05","MOUNT PLEASANT","AMSZ06","KEBUN BAHRU",9394
"18356","NVSZ05","MOUNT PLEASANT","AMSZ07","SEMBAWANG HILLS",3575
"18357","NVSZ05","MOUNT PLEASANT","AMSZ08","TAGORE",6171
"18358","NVSZ05","MOUNT PLEASANT","AMSZ09","YIO CHU KANG WEST",4763
"18359","NVSZ05","MOUNT PLEASANT","AMSZ10","YIO CHU KANG",121
"18360","NVSZ05","MOUNT PLEASANT","BDSZ03","KEMBANGAN",11275
"18361","NVSZ05","MOUNT PLEASANT","BDSZ05","FRANKEL",8932
"18362","NVSZ05","MOUNT PLEASANT","BKSZ06","BUKIT BATOK WEST",429
"18363","NVSZ05","MOUNT PLEASANT","BKSZ07","BUKIT BATOK CENTRAL",1155
"18364","NVSZ05","MOUNT PLEASANT","BKSZ09","BUKIT BATOK SOUTH",253
"18365","NVSZ05","MOUNT PLEASANT","BMSZ01","MARITIME SQUARE",198
"18366","NVSZ05","MOUNT PLEASANT","BMSZ03","REDHILL",473
"18367","NVSZ05","MOUNT PLEASANT","BMSZ07","ALEXANDRA HILL",1078
"18368","NVSZ05","MOUNT PLEASANT","BMSZ08","HENDERSON HILL",33
"18369","NVSZ05","MOUNT PLEASANT","BMSZ11","KAMPONG TIONG BAHRU",11
"18370","NVSZ05","MOUNT PLEASANT","BMSZ13","TELOK BLANGAH DRIVE",616
"18371","NVSZ05","MOUNT PLEASANT","BMSZ15","TELOK BLANGAH RISE",154
"18372","NVSZ05","MOUNT PLEASANT","BPSZ05","JELEBU",11
"18373","NVSZ05","MOUNT PLEASANT","BPSZ06","DAIRY FARM",22
"18374","NVSZ05","MOUNT PLEASANT","BSSZ01","UPPER THOMSON",96536
"18375","NVSZ05","MOUNT PLEASANT","BSSZ02","MARYMOUNT",44693
"18376","NVSZ05","MOUNT PLEASANT","BSSZ03","BISHAN EAST",7557
"18377","NVSZ05","MOUNT PLEASANT","BTSZ01","ANAK BUKIT",880
"18378","NVSZ05","MOUNT PLEASANT","BTSZ02","SWISS CLUB",407
"18379","NVSZ05","MOUNT PLEASANT","BTSZ03","HOLLAND ROAD",2332
"18380","NVSZ05","MOUNT PLEASANT","BTSZ04","ULU PANDAN",396
"18381","NVSZ05","MOUNT PLEASANT","BTSZ06","CORONATION ROAD",9845
"18382","NVSZ05","MOUNT PLEASANT","BTSZ07","LEEDON PARK",704
"18383","NVSZ05","MOUNT PLEASANT","CCSZ01","CENTRAL WATER CATCHMENT",20625
"18384","NVSZ05","MOUNT PLEASANT","CLSZ03","FABER",77
"18385","NVSZ05","MOUNT PLEASANT","CLSZ06","CLEMENTI CENTRAL",1419
"18386","NVSZ05","MOUNT PLEASANT","CLSZ07","CLEMENTI WOODS",286
"18387","NVSZ05","MOUNT PLEASANT","GLSZ01","KALLANG WAY",5324
"18388","NVSZ05","MOUNT PLEASANT","GLSZ02","MACPHERSON",7601
"18389","NVSZ05","MOUNT PLEASANT","GLSZ03","KAMPONG UBI",517
"18390","NVSZ05","MOUNT PLEASANT","GLSZ05","GEYLANG EAST",4477
"18391","NVSZ05","MOUNT PLEASANT","HGSZ01","HOUGANG CENTRAL",5907
"18392","NVSZ05","MOUNT PLEASANT","HGSZ02","KANGKAR",1584
"18393","NVSZ05","MOUNT PLEASANT","HGSZ04","HOUGANG WEST",1342
"18394","NVSZ05","MOUNT PLEASANT","HGSZ05","TRAFALGAR",5456
"18395","NVSZ05","MOUNT PLEASANT","HGSZ06","KOVAN",2915
"18396","NVSZ05","MOUNT PLEASANT","HGSZ07","LORONG AH SOO",1232
"18397","NVSZ05","MOUNT PLEASANT","HGSZ08","TAI SENG",3025
"18398","NVSZ05","MOUNT PLEASANT","JESZ01","YUHUA WEST",220
"18399","NVSZ05","MOUNT PLEASANT","JESZ02","YUHUA EAST",22
"18400","NVSZ05","MOUNT PLEASANT","JESZ03","TOH GUAN",385
"18401","NVSZ05","MOUNT PLEASANT","JESZ05","JURONG GATEWAY",77
"18402","NVSZ05","MOUNT PLEASANT","JESZ06","INTERNATIONAL BUSINESS PARK",44
"18403","NVSZ05","MOUNT PLEASANT","JWSZ02","BOON LAY PLACE",99
"18404","NVSZ05","MOUNT PLEASANT","JWSZ03","HONG KAH",517
"18405","NVSZ05","MOUNT PLEASANT","JWSZ09","JURONG WEST CENTRAL",165
"18406","NVSZ05","MOUNT PLEASANT","KLSZ01","BENDEMEER",1078
"18407","NVSZ05","MOUNT PLEASANT","KLSZ02","GEYLANG BAHRU",2288
"18408","NVSZ05","MOUNT PLEASANT","KLSZ03","BOON KENG",1375
"18409","NVSZ05","MOUNT PLEASANT","KLSZ04","KAMPONG BUGIS",110
"18410","NVSZ05","MOUNT PLEASANT","KLSZ08","KALLANG BAHRU",3685
"18411","NVSZ05","MOUNT PLEASANT","MDSZ02","MANDAI EAST",4730
"18412","NVSZ05","MOUNT PLEASANT","MDSZ03","MANDAI ESTATE",2068
"18413","NVSZ05","MOUNT PLEASANT","MPSZ02","KATONG",473
"18414","NVSZ05","MOUNT PLEASANT","MPSZ03","MARINE PARADE",4191
"18415","NVSZ05","MOUNT PLEASANT","NVSZ01","BALESTIER",25267
"18416","NVSZ05","MOUNT PLEASANT","NVSZ04","DUNEARN",8041
"18417","NVSZ05","MOUNT PLEASANT","NVSZ05","MOUNT PLEASANT",28069
"18418","NVSZ05","MOUNT PLEASANT","QTSZ02","HOLLAND DRIVE",33
"18419","NVSZ05","MOUNT PLEASANT","QTSZ05","MARGARET DRIVE",396
"18420","NVSZ05","MOUNT PLEASANT","QTSZ06","MEI CHIN",1243
"18421","NVSZ05","MOUNT PLEASANT","QTSZ08","ONE NORTH",11
"18422","NVSZ05","MOUNT PLEASANT","QTSZ09","SINGAPORE POLYTECHNIC",385
"18423","NVSZ05","MOUNT PLEASANT","QTSZ10","DOVER",143
"18424","NVSZ05","MOUNT PLEASANT","SBSZ02","SEMBAWANG SPRINGS",2453
"18425","NVSZ05","MOUNT PLEASANT","SBSZ03","SEMBAWANG CENTRAL",4169
"18426","NVSZ05","MOUNT PLEASANT","SBSZ04","SEMBAWANG NORTH",440
"18427","NVSZ05","MOUNT PLEASANT","SBSZ05","ADMIRALTY",550
"18428","NVSZ05","MOUNT PLEASANT","SESZ03","SENGKANG TOWN CENTRE",5137
"18429","NVSZ05","MOUNT PLEASANT","SESZ04","ANCHORVALE",2288
"18430","NVSZ05","MOUNT PLEASANT","SESZ05","COMPASSVALE",528
"18431","NVSZ05","MOUNT PLEASANT","SGSZ02","SERANGOON NORTH IND ESTATE",1232
"18432","NVSZ05","MOUNT PLEASANT","SGSZ03","SERANGOON NORTH",6666
"18433","NVSZ05","MOUNT PLEASANT","SGSZ04","SERANGOON GARDEN",12518
"18434","NVSZ05","MOUNT PLEASANT","SGSZ05","LORONG CHUAN",1914
"18435","NVSZ05","MOUNT PLEASANT","SGSZ06","SERANGOON CENTRAL",20658
"18436","NVSZ05","MOUNT PLEASANT","TNSZ03","RIDOUT",11
"18437","NVSZ05","MOUNT PLEASANT","TNSZ04","TYERSALL",5511
"18438","NVSZ05","MOUNT PLEASANT","TPSZ01","TOA PAYOH WEST",38951
"18439","NVSZ05","MOUNT PLEASANT","TPSZ02","TOA PAYOH CENTRAL",117282
"18440","NVSZ05","MOUNT PLEASANT","TPSZ03","BRADDELL",6578
"18441","NVSZ05","MOUNT PLEASANT","TPSZ07","KIM KEAT",5522
"18442","NVSZ05","MOUNT PLEASANT","TPSZ09","POTONG PASIR",19162
"18443","NVSZ05","MOUNT PLEASANT","TPSZ11","SENNETT",3740
"18444","NVSZ05","MOUNT PLEASANT","TPSZ12","JOO SENG",2079
"18445","NVSZ05","MOUNT PLEASANT","WDSZ01","WOODLANDS REGIONAL CENTRE",11
"18446","NVSZ05","MOUNT PLEASANT","WDSZ06","WOODLANDS WEST",22
"18447","NVSZ05","MOUNT PLEASANT","YSSZ01","YISHUN CENTRAL",4609
"18448","NVSZ05","MOUNT PLEASANT","YSSZ05","LOWER SELETAR",11
"18449","NVSZ05","MOUNT PLEASANT","YSSZ06","SPRINGLEAF",99
"18450","NVSZ05","MOUNT PLEASANT","YSSZ07","NEE SOON",4961
"18451","NVSZ05","MOUNT PLEASANT","YSSZ08","KHATIB",7260
"18452","NVSZ05","MOUNT PLEASANT","YSSZ09","YISHUN WEST",3267
"18453","ORSZ01","TANGLIN","BDSZ05","FRANKEL",3806
"18454","ORSZ01","TANGLIN","BDSZ07","SIGLAP",385
"18455","ORSZ01","TANGLIN","CHSZ03","CHANGI AIRPORT",2387
"18456","ORSZ01","TANGLIN","DTSZ02","CITY HALL",2937
"18457","ORSZ01","TANGLIN","DTSZ03","MARINA CENTRE",5280
"18458","ORSZ01","TANGLIN","DTSZ05","RAFFLES PLACE",968
"18459","ORSZ01","TANGLIN","DTSZ06","CLIFFORD PIER",715
"18460","ORSZ01","TANGLIN","DTSZ08","CECIL",1848
"18461","ORSZ01","TANGLIN","DTSZ10","ANSON",2761
"18462","ORSZ01","TANGLIN","MPSZ01","MOUNTBATTEN",1298
"18463","ORSZ01","TANGLIN","MPSZ02","KATONG",275
"18464","ORSZ01","TANGLIN","MPSZ03","MARINE PARADE",3663
"18465","ORSZ01","TANGLIN","MUSZ01","DHOBY GHAUT",31328
"18466","ORSZ01","TANGLIN","MUSZ03","BRAS BASAH",8382
"18467","ORSZ01","TANGLIN","ORSZ02","BOULEVARD",74151
"18468","ORSZ01","TANGLIN","ORSZ03","SOMERSET",12265
"18469","ORSZ01","TANGLIN","OTSZ01","PEARL'S HILL",3377
"18470","ORSZ01","TANGLIN","OTSZ02","PEOPLE'S PARK",6479
"18471","ORSZ01","TANGLIN","OTSZ03","CHINATOWN",4796
"18472","ORSZ01","TANGLIN","RVSZ01","ONE TREE HILL",11528
"18473","ORSZ01","TANGLIN","RVSZ03","LEONIE HILL",4378
"18474","ORSZ01","TANGLIN","SRSZ01","ROBERTSON QUAY",13805
"18475","ORSZ01","TANGLIN","TNSZ01","NASSIM",957
"18476","ORSZ02","BOULEVARD","AMSZ01","ANG MO KIO TOWN CENTRE",8822
"18477","ORSZ02","BOULEVARD","AMSZ02","CHENG SAN",78516
"18478","ORSZ02","BOULEVARD","AMSZ03","CHONG BOON",11
"18479","ORSZ02","BOULEVARD","AMSZ04","TOWNSVILLE",5885
"18480","ORSZ02","BOULEVARD","AMSZ05","SHANGRI-LA",19833
"18481","ORSZ02","BOULEVARD","AMSZ06","KEBUN BAHRU",12166
"18482","ORSZ02","BOULEVARD","AMSZ07","SEMBAWANG HILLS",8756
"18483","ORSZ02","BOULEVARD","AMSZ08","TAGORE",4972
"18484","ORSZ02","BOULEVARD","AMSZ09","YIO CHU KANG WEST",1276
"18485","ORSZ02","BOULEVARD","AMSZ10","YIO CHU KANG",19488
"18486","ORSZ02","BOULEVARD","BDSZ01","KAKI BUKIT",31913
"18487","ORSZ02","BOULEVARD","BDSZ02","BEDOK RESERVOIR",23174
"18488","ORSZ02","BOULEVARD","BDSZ03","KEMBANGAN",22446
"18489","ORSZ02","BOULEVARD","BDSZ04","BEDOK NORTH",43271
"18490","ORSZ02","BOULEVARD","BDSZ05","FRANKEL",60368
"18491","ORSZ02","BOULEVARD","BDSZ06","BEDOK SOUTH",19034
"18492","ORSZ02","BOULEVARD","BDSZ07","SIGLAP",3223
"18493","ORSZ02","BOULEVARD","BKSZ01","GOMBAK",35301
"18494","ORSZ02","BOULEVARD","BKSZ04","GUILIN",2710
"18495","ORSZ02","BOULEVARD","BKSZ05","HILLVIEW",4675
"18496","ORSZ02","BOULEVARD","BKSZ07","BUKIT BATOK CENTRAL",3378
"18497","ORSZ02","BOULEVARD","BMSZ01","MARITIME SQUARE",48814
"18498","ORSZ02","BOULEVARD","BMSZ02","BUKIT MERAH",29128
"18499","ORSZ02","BOULEVARD","BMSZ03","REDHILL",38514
"18500","ORSZ02","BOULEVARD","BMSZ04","TIONG BAHRU STATION",72598
"18501","ORSZ02","BOULEVARD","BMSZ05","SINGAPORE GENERAL HOSPITAL",848
"18502","ORSZ02","BOULEVARD","BMSZ06","ALEXANDRA NORTH",19954
"18503","ORSZ02","BOULEVARD","BMSZ07","ALEXANDRA HILL",605
"18504","ORSZ02","BOULEVARD","BMSZ08","HENDERSON HILL",25223
"18505","ORSZ02","BOULEVARD","BMSZ10","TIONG BAHRU",39721
"18506","ORSZ02","BOULEVARD","BMSZ11","KAMPONG TIONG BAHRU",6490
"18507","ORSZ02","BOULEVARD","BMSZ13","TELOK BLANGAH DRIVE",16643
"18508","ORSZ02","BOULEVARD","BMSZ15","TELOK BLANGAH RISE",22649
"18509","ORSZ02","BOULEVARD","BMSZ16","EVERTON PARK",45353
"18510","ORSZ02","BOULEVARD","BMSZ17","CITY TERMINALS",6996
"18511","ORSZ02","BOULEVARD","BPSZ01","SENJA",28073
"18512","ORSZ02","BOULEVARD","BPSZ02","SAUJANA",41965
"18513","ORSZ02","BOULEVARD","BPSZ03","FAJAR",119415
"18514","ORSZ02","BOULEVARD","BPSZ04","BANGKIT",180199
"18515","ORSZ02","BOULEVARD","BPSZ05","JELEBU",148201
"18516","ORSZ02","BOULEVARD","BPSZ06","DAIRY FARM",25483
"18517","ORSZ02","BOULEVARD","BPSZ07","NATURE RESERVE",420
"18518","ORSZ02","BOULEVARD","BSSZ01","UPPER THOMSON",97046
"18519","ORSZ02","BOULEVARD","BSSZ02","MARYMOUNT",23793
"18520","ORSZ02","BOULEVARD","BSSZ03","BISHAN EAST",54840
"18521","ORSZ02","BOULEVARD","BTSZ01","ANAK BUKIT",17858
"18522","ORSZ02","BOULEVARD","BTSZ03","HOLLAND ROAD",18787
"18523","ORSZ02","BOULEVARD","BTSZ06","CORONATION ROAD",27715
"18524","ORSZ02","BOULEVARD","BTSZ07","LEEDON PARK",426
"18525","ORSZ02","BOULEVARD","BTSZ08","FARRER COURT",183
"18526","ORSZ02","BOULEVARD","CCSZ01","CENTRAL WATER CATCHMENT",10582
"18527","ORSZ02","BOULEVARD","CHSZ03","CHANGI AIRPORT",42236
"18528","ORSZ02","BOULEVARD","CKSZ01","TECK WHYE",58550
"18529","ORSZ02","BOULEVARD","CKSZ02","KEAT HONG",44
"18530","ORSZ02","BOULEVARD","CKSZ03","CHOA CHU KANG CENTRAL",113141
"18531","ORSZ02","BOULEVARD","CKSZ04","PENG SIANG",99
"18532","ORSZ02","BOULEVARD","CKSZ05","CHOA CHU KANG NORTH",33
"18533","ORSZ02","BOULEVARD","CKSZ06","YEW TEE",6361
"18534","ORSZ02","BOULEVARD","CLSZ03","FABER",2288
"18535","ORSZ02","BOULEVARD","CLSZ04","CLEMENTI NORTH",6723
"18536","ORSZ02","BOULEVARD","CLSZ06","CLEMENTI CENTRAL",20174
"18537","ORSZ02","BOULEVARD","CLSZ07","CLEMENTI WOODS",6974
"18538","ORSZ02","BOULEVARD","CLSZ08","CLEMENTI WEST",8646
"18539","ORSZ02","BOULEVARD","CLSZ09","PANDAN",242
"18540","ORSZ02","BOULEVARD","DTSZ01","BUGIS",813
"18541","ORSZ02","BOULEVARD","DTSZ02","CITY HALL",111247
"18542","ORSZ02","BOULEVARD","DTSZ03","MARINA CENTRE",72209
"18543","ORSZ02","BOULEVARD","DTSZ05","RAFFLES PLACE",50746
"18544","ORSZ02","BOULEVARD","DTSZ06","CLIFFORD PIER",10153
"18545","ORSZ02","BOULEVARD","DTSZ08","CECIL",18491
"18546","ORSZ02","BOULEVARD","DTSZ09","TANJONG PAGAR",20909
"18547","ORSZ02","BOULEVARD","DTSZ11","CENTRAL SUBZONE",39275
"18548","ORSZ02","BOULEVARD","DTSZ12","BAYFRONT SUBZONE",51548
"18549","ORSZ02","BOULEVARD","GLSZ02","MACPHERSON",20537
"18550","ORSZ02","BOULEVARD","GLSZ03","KAMPONG UBI",34238
"18551","ORSZ02","BOULEVARD","GLSZ04","ALJUNIED",96334
"18552","ORSZ02","BOULEVARD","GLSZ05","GEYLANG EAST",51467
"18553","ORSZ02","BOULEVARD","HGSZ01","HOUGANG CENTRAL",17421
"18554","ORSZ02","BOULEVARD","HGSZ03","HOUGANG EAST",55
"18555","ORSZ02","BOULEVARD","HGSZ04","HOUGANG WEST",4642
"18556","ORSZ02","BOULEVARD","HGSZ06","KOVAN",7390
"18557","ORSZ02","BOULEVARD","JESZ01","YUHUA WEST",6996
"18558","ORSZ02","BOULEVARD","JESZ02","YUHUA EAST",5907
"18559","ORSZ02","BOULEVARD","JESZ03","TOH GUAN",19316
"18560","ORSZ02","BOULEVARD","JESZ04","LAKESIDE",1916
"18561","ORSZ02","BOULEVARD","JESZ05","JURONG GATEWAY",15404
"18562","ORSZ02","BOULEVARD","JESZ06","INTERNATIONAL BUSINESS PARK",3454
"18563","ORSZ02","BOULEVARD","JESZ08","TEBAN GARDENS",3938
"18564","ORSZ02","BOULEVARD","JWSZ02","BOON LAY PLACE",2376
"18565","ORSZ02","BOULEVARD","JWSZ03","HONG KAH",16709
"18566","ORSZ02","BOULEVARD","JWSZ04","TAMAN JURONG",6763
"18567","ORSZ02","BOULEVARD","JWSZ06","KIAN TECK",110
"18568","ORSZ02","BOULEVARD","JWSZ08","YUNNAN",3278
"18569","ORSZ02","BOULEVARD","JWSZ09","JURONG WEST CENTRAL",17502
"18570","ORSZ02","BOULEVARD","KLSZ01","BENDEMEER",47493
"18571","ORSZ02","BOULEVARD","KLSZ02","GEYLANG BAHRU",9461
"18572","ORSZ02","BOULEVARD","KLSZ03","BOON KENG",33475
"18573","ORSZ02","BOULEVARD","KLSZ04","KAMPONG BUGIS",4169
"18574","ORSZ02","BOULEVARD","KLSZ05","TANJONG RHU",3473
"18575","ORSZ02","BOULEVARD","KLSZ06","LAVENDER",56864
"18576","ORSZ02","BOULEVARD","KLSZ07","KAMPONG JAVA",268
"18577","ORSZ02","BOULEVARD","KLSZ08","KALLANG BAHRU",6119
"18578","ORSZ02","BOULEVARD","KLSZ09","CRAWFORD",29691
"18579","ORSZ02","BOULEVARD","MDSZ01","MANDAI WEST",165
"18580","ORSZ02","BOULEVARD","MDSZ02","MANDAI EAST",11132
"18581","ORSZ02","BOULEVARD","MDSZ03","MANDAI ESTATE",5720
"18582","ORSZ02","BOULEVARD","MPSZ01","MOUNTBATTEN",31614
"18583","ORSZ02","BOULEVARD","MPSZ02","KATONG",34617
"18584","ORSZ02","BOULEVARD","MPSZ03","MARINE PARADE",53416
"18585","ORSZ02","BOULEVARD","MUSZ01","DHOBY GHAUT",517434
"18586","ORSZ02","BOULEVARD","MUSZ02","FORT CANNING",29161
"18587","ORSZ02","BOULEVARD","MUSZ03","BRAS BASAH",189376
"18588","ORSZ02","BOULEVARD","NTSZ01","ORANGE GROVE",122683
"18589","ORSZ02","BOULEVARD","NTSZ02","GOODWOOD PARK",92895
"18590","ORSZ02","BOULEVARD","NTSZ03","NEWTON CIRCUS",318017
"18591","ORSZ02","BOULEVARD","NVSZ01","BALESTIER",186516
"18592","ORSZ02","BOULEVARD","NVSZ02","MOULMEIN",250977
"18593","ORSZ02","BOULEVARD","NVSZ03","MALCOLM",41910
"18594","ORSZ02","BOULEVARD","NVSZ04","DUNEARN",42009
"18595","ORSZ02","BOULEVARD","NVSZ05","MOUNT PLEASANT",21043
"18596","ORSZ02","BOULEVARD","ORSZ02","BOULEVARD",257811
"18597","ORSZ02","BOULEVARD","ORSZ03","SOMERSET",377602
"18598","ORSZ02","BOULEVARD","OTSZ01","PEARL'S HILL",44539
"18599","ORSZ02","BOULEVARD","OTSZ02","PEOPLE'S PARK",4553
"18600","ORSZ02","BOULEVARD","OTSZ03","CHINATOWN",72964
"18601","ORSZ02","BOULEVARD","OTSZ04","CHINA SQUARE",48838
"18602","ORSZ02","BOULEVARD","PGSZ01","NORTHSHORE",102
"18603","ORSZ02","BOULEVARD","PGSZ02","PUNGGOL TOWN CENTRE",714
"18604","ORSZ02","BOULEVARD","PGSZ03","MATILDA",10973
"18605","ORSZ02","BOULEVARD","PGSZ04","PUNGGOL FIELD",3853
"18606","ORSZ02","BOULEVARD","PGSZ05","WATERWAY EAST",3060
"18607","ORSZ02","BOULEVARD","PNSZ01","JOO KOON",569
"18608","ORSZ02","BOULEVARD","PNSZ02","GUL CIRCLE",79
"18609","ORSZ02","BOULEVARD","PRSZ01","PASIR RIS WAFER FAB PARK",242
"18610","ORSZ02","BOULEVARD","PRSZ02","PASIR RIS WEST",2112
"18611","ORSZ02","BOULEVARD","PRSZ03","PASIR RIS CENTRAL",19333
"18612","ORSZ02","BOULEVARD","PRSZ05","PASIR RIS DRIVE",11891
"18613","ORSZ02","BOULEVARD","PRSZ08","FLORA DRIVE",1496
"18614","ORSZ02","BOULEVARD","QTSZ01","GHIM MOH",1034
"18615","ORSZ02","BOULEVARD","QTSZ03","COMMONWEALTH",2001
"18616","ORSZ02","BOULEVARD","QTSZ04","TANGLIN HALT",39688
"18617","ORSZ02","BOULEVARD","QTSZ05","MARGARET DRIVE",12518
"18618","ORSZ02","BOULEVARD","QTSZ06","MEI CHIN",3639
"18619","ORSZ02","BOULEVARD","QTSZ08","ONE NORTH",5636
"18620","ORSZ02","BOULEVARD","QTSZ09","SINGAPORE POLYTECHNIC",4295
"18621","ORSZ02","BOULEVARD","QTSZ10","DOVER",7205
"18622","ORSZ02","BOULEVARD","QTSZ11","NATIONAL UNIVERSITY OF S'PORE",875
"18623","ORSZ02","BOULEVARD","QTSZ13","PASIR PANJANG 1",5700
"18624","ORSZ02","BOULEVARD","QTSZ15","PORT",5586
"18625","ORSZ02","BOULEVARD","RCSZ01","FARRER PARK",86959
"18626","ORSZ02","BOULEVARD","RCSZ03","SUNGEI ROAD",199
"18627","ORSZ02","BOULEVARD","RCSZ04","ROCHOR CANAL",14113
"18628","ORSZ02","BOULEVARD","RCSZ08","SELEGIE",33484
"18629","ORSZ02","BOULEVARD","RCSZ09","BENCOOLEN",491
"18630","ORSZ02","BOULEVARD","RCSZ10","VICTORIA",105266
"18631","ORSZ02","BOULEVARD","RVSZ01","ONE TREE HILL",46563
"18632","ORSZ02","BOULEVARD","RVSZ02","PATERSON",27434
"18633","ORSZ02","BOULEVARD","RVSZ03","LEONIE HILL",49522
"18634","ORSZ02","BOULEVARD","RVSZ04","OXLEY",22539
"18635","ORSZ02","BOULEVARD","SBSZ02","SEMBAWANG SPRINGS",4587
"18636","ORSZ02","BOULEVARD","SBSZ03","SEMBAWANG CENTRAL",35252
"18637","ORSZ02","BOULEVARD","SBSZ05","ADMIRALTY",2728
"18638","ORSZ02","BOULEVARD","SBSZ09","SENOKO SOUTH",11
"18639","ORSZ02","BOULEVARD","SESZ02","RIVERVALE",2981
"18640","ORSZ02","BOULEVARD","SESZ03","SENGKANG TOWN CENTRE",15023
"18641","ORSZ02","BOULEVARD","SESZ04","ANCHORVALE",1197
"18642","ORSZ02","BOULEVARD","SESZ05","COMPASSVALE",7052
"18643","ORSZ02","BOULEVARD","SESZ06","FERNVALE",2919
"18644","ORSZ02","BOULEVARD","SGSZ02","SERANGOON NORTH IND ESTATE",275
"18645","ORSZ02","BOULEVARD","SGSZ03","SERANGOON NORTH",4884
"18646","ORSZ02","BOULEVARD","SGSZ05","LORONG CHUAN",7920
"18647","ORSZ02","BOULEVARD","SGSZ06","SERANGOON CENTRAL",42697
"18648","ORSZ02","BOULEVARD","SISZ01","SENTOSA",15884
"18649","ORSZ02","BOULEVARD","SKSZ02","TURF CLUB",3979
"18650","ORSZ02","BOULEVARD","SRSZ01","ROBERTSON QUAY",63976
"18651","ORSZ02","BOULEVARD","SRSZ02","CLARKE QUAY",71359
"18652","ORSZ02","BOULEVARD","SRSZ03","BOAT QUAY",27423
"18653","ORSZ02","BOULEVARD","SVSZ01","STRAITS VIEW",1604
"18654","ORSZ02","BOULEVARD","TMSZ02","TAMPINES EAST",46866
"18655","ORSZ02","BOULEVARD","TMSZ03","TAMPINES WEST",28925
"18656","ORSZ02","BOULEVARD","TMSZ04","SIMEI",13603
"18657","ORSZ02","BOULEVARD","TMSZ05","XILIN",1548
"18658","ORSZ02","BOULEVARD","TNSZ01","NASSIM",179130
"18659","ORSZ02","BOULEVARD","TNSZ02","CHATSWORTH",57365
"18660","ORSZ02","BOULEVARD","TNSZ03","RIDOUT",51194
"18661","ORSZ02","BOULEVARD","TNSZ04","TYERSALL",14377
"18662","ORSZ02","BOULEVARD","TPSZ01","TOA PAYOH WEST",26694
"18663","ORSZ02","BOULEVARD","TPSZ02","TOA PAYOH CENTRAL",160369
"18664","ORSZ02","BOULEVARD","TPSZ03","BRADDELL",20163
"18665","ORSZ02","BOULEVARD","TPSZ09","POTONG PASIR",4289
"18666","ORSZ02","BOULEVARD","TPSZ10","BIDADARI",3154
"18667","ORSZ02","BOULEVARD","TPSZ11","SENNETT",9317
"18668","ORSZ02","BOULEVARD","TPSZ12","JOO SENG",2571
"18669","ORSZ02","BOULEVARD","TSSZ02","TUAS PROMENADE",235
"18670","ORSZ02","BOULEVARD","TSSZ03","TUAS NORTH",173
"18671","ORSZ02","BOULEVARD","WDSZ01","WOODLANDS REGIONAL CENTRE",25270
"18672","ORSZ02","BOULEVARD","WDSZ02","MIDVIEW",22
"18673","ORSZ02","BOULEVARD","WDSZ03","WOODLANDS EAST",25216
"18674","ORSZ02","BOULEVARD","WDSZ06","WOODLANDS WEST",6281
"18675","ORSZ02","BOULEVARD","WDSZ09","NORTH COAST",253
"18676","ORSZ02","BOULEVARD","YSSZ01","YISHUN CENTRAL",1254
"18677","ORSZ02","BOULEVARD","YSSZ02","NORTHLAND",33
"18678","ORSZ02","BOULEVARD","YSSZ03","YISHUN EAST",44
"18679","ORSZ02","BOULEVARD","YSSZ07","NEE SOON",11165
"18680","ORSZ02","BOULEVARD","YSSZ08","KHATIB",32026
"18681","ORSZ02","BOULEVARD","YSSZ09","YISHUN WEST",54453
"18682","ORSZ03","SOMERSET","AMSZ01","ANG MO KIO TOWN CENTRE",154
"18683","ORSZ03","SOMERSET","AMSZ02","CHENG SAN",35624
"18684","ORSZ03","SOMERSET","AMSZ03","CHONG BOON",22
"18685","ORSZ03","SOMERSET","AMSZ04","TOWNSVILLE",3245
"18686","ORSZ03","SOMERSET","AMSZ05","SHANGRI-LA",33
"18687","ORSZ03","SOMERSET","AMSZ06","KEBUN BAHRU",880
"18688","ORSZ03","SOMERSET","AMSZ07","SEMBAWANG HILLS",4103
